problem_name,cost,approx_ratio,n_steps
er_14_0.3_0,29.0,1.0,11
er_14_0.3_1,19.0,1.0,12
er_14_0.3_2,23.0,1.0,13
er_14_0.5_0,34.0,1.0,12
er_14_0.5_1,31.0,0.96875,12
er_14_0.5_2,34.0,1.0,14
er_14_0.7_0,42.0,1.0,10
er_14_0.7_1,41.0,1.0,8
er_14_0.7_2,38.0,1.0,11
er_16_0.3_0,25.0,0.9615384615384616,50
er_16_0.3_1,29.0,0.9666666666666667,6
er_16_0.3_2,22.0,1.0,55
er_16_0.5_0,45.0,0.9574468085106383,39
er_16_0.5_1,41.0,0.9761904761904762,41
er_16_0.5_2,38.0,0.95,38
er_16_0.7_0,50.0,1.0,33
er_16_0.7_1,55.0,1.0,35
er_16_0.7_2,55.0,1.0,28
er_18_0.3_0,36.0,1.0,135
er_18_0.3_1,32.0,0.9411764705882353,109
er_18_0.3_2,38.0,0.9743589743589743,121
er_18_0.5_0,47.0,1.0,114
er_18_0.5_1,56.0,1.0,153
er_18_0.5_2,56.0,1.0,119
er_18_0.7_0,67.0,1.0,108
er_18_0.7_1,65.0,1.0,143
er_18_0.7_2,65.0,1.0,70
er_20_0.3_0,43.0,0.9772727272727273,268
er_20_0.3_1,37.0,0.9736842105263158,272
er_20_0.3_2,38.0,1.0,544
er_20_0.5_0,67.0,0.9852941176470589,419
er_20_0.5_1,62.0,1.0,320
er_20_0.5_2,64.0,1.0,307
er_20_0.7_0,87.0,0.9775280898876404,424
er_20_0.7_1,82.0,0.9879518072289156,3
er_20_0.7_2,79.0,0.9875,285
geo_14_0.3_0,14.0,0.9333333333333333,2
geo_14_0.3_1,15.0,1.0,5
geo_14_0.3_2,15.0,1.0,6
geo_14_0.5_0,28.0,0.9655172413793104,9
geo_14_0.5_1,23.0,1.0,1
geo_14_0.5_2,36.0,1.0,2
geo_14_0.7_0,39.0,1.0,13
geo_14_0.7_1,46.0,1.0,12
geo_14_0.7_2,41.0,1.0,11
geo_16_0.3_0,16.0,0.9411764705882353,46
geo_16_0.3_1,23.0,1.0,5
geo_16_0.3_2,18.0,1.0,40
geo_16_0.5_0,37.0,1.0,40
geo_16_0.5_1,44.0,0.9777777777777777,4
geo_16_0.5_2,36.0,0.972972972972973,2
geo_16_0.7_0,45.0,1.0,33
geo_16_0.7_1,55.0,1.0,50
geo_16_0.7_2,56.0,1.0,7
geo_18_0.3_0,19.0,1.0,2
geo_18_0.3_1,24.0,0.96,6
geo_18_0.3_2,23.0,1.0,140
geo_18_0.5_0,40.0,0.975609756097561,141
geo_18_0.5_1,49.0,0.98,56
geo_18_0.5_2,45.0,0.9782608695652174,66
geo_18_0.7_0,68.0,1.0,65
geo_18_0.7_1,80.0,1.0,70
geo_18_0.7_2,71.0,1.0,72
geo_20_0.3_0,31.0,1.0,429
geo_20_0.3_1,30.0,1.0,193
geo_20_0.3_2,31.0,0.96875,331
geo_20_0.5_0,52.0,0.9629629629629629,1
geo_20_0.5_1,64.0,1.0,24
geo_20_0.5_2,58.0,0.9830508474576272,321
geo_20_0.7_0,82.0,1.0,360
geo_20_0.7_1,87.0,1.0,35
geo_20_0.7_2,81.0,1.0,354
